Date,Open,High,Low,Close,Adj Close,Volume,Day
2022-08-19,74.050003,75.370003,73.830002,74.059998,74.059998,2700600,1137
2022-08-22,72.790001,74.769997,71.449997,74.68,74.68,7937300,1138
2022-08-23,75.830002,77.279999,75.809998,76.830002,76.830002,3782000,1139
2022-08-24,76.849998,78.07,76.220001,78.040001,78.040001,3857400,1140
2022-08-25,78.339996,78.379997,75.830002,76.5,76.5,2960200,1141
2022-08-26,75.459999,76.190002,74.769997,75.849998,75.849998,2424600,1142
2022-08-29,77.019997,78.959999,76.709999,78.690002,78.690002,3693500,1143
2022-08-30,76.599998,76.75,74.279999,75.470001,75.470001,4968000,1144
2022-08-31,73.839996,75.089996,73.059998,73.110001,73.110001,4538500,1145
2022-09-01,72.089996,72.720001,70.800003,70.949997,70.949997,4319300,1146
2022-09-02,73.18,73.220001,71.300003,71.43,71.43,4050300,1147
2022-09-06,72.339996,72.449997,71.150002,71.419998,71.419998,5250400,1148
2022-09-07,69.169998,69.720001,67.589996,67.620003,67.620003,7540200,1149
2022-09-08,68.540001,69.279999,67.650002,68.089996,68.089996,4277100,1150
2022-09-09,70.330002,71.610001,70.029999,71.099998,71.099998,4953600,1151
2022-09-12,72.629997,73.209999,72.07,72.370003,72.370003,3710000,1152
2022-09-13,72.110001,72.730003,70.099998,72.010002,72.010002,6056900,1153
2022-09-14,72.720001,73.720001,72.25,72.730003,72.730003,2594400,1154
2022-09-15,71.089996,71.150002,69.339996,69.760002,69.760002,3898100,1155
2022-09-16,70.330002,70.809998,69.440002,69.900002,69.900002,3384500,1156
2022-09-19,67.620003,70.269997,67.489998,70.050003,70.050003,2863900,1157
2022-09-20,69.540001,69.589996,68.410004,69.220001,69.220001,3569200,1158
2022-09-21,70.489998,70.620003,68.099998,68.68,68.68,4537900,1159
2022-09-22,70.419998,70.809998,68.529999,68.970001,68.970001,2928800,1160
2022-09-23,65.889999,65.900002,64.650002,65.32,65.32,5923200,1161
2022-09-26,65.370003,66.25,63.150002,63.200001,63.200001,5064500,1162
2022-09-27,64.300003,65.529999,63.689999,64.419998,64.419998,3273500,1163
2022-09-28,65.260002,67.339996,64.949997,67.129997,67.129997,2603400,1164
2022-09-29,67.309998,67.760002,66.25,66.769997,66.769997,2762700,1165
2022-09-30,65.639999,66.5,64.849998,65.279999,65.279999,2397100,1166
2022-10-03,68.599998,68.900002,67.169998,67.889999,67.889999,5256000,1167
2022-10-04,69.910004,71,69.309998,70.279999,70.279999,6673400,1168
2022-10-05,71.160004,72.160004,69.870003,71.940002,71.940002,4927200,1169
2022-10-06,71.739998,73.040001,71.610001,72.989998,72.989998,2981200,1170
2022-10-07,73.269997,75.849998,73.25,75.099998,75.099998,4670000,1171
2022-10-10,75.290001,76.110001,73.599998,73.779999,73.779999,3511500,1172
2022-10-11,72.559998,73.07,71.400002,71.75,71.75,2476200,1173
2022-10-12,71.419998,71.599998,70.199997,70.93,70.93,2338900,1174
2022-10-13,70.389999,72.870003,70.370003,72.519997,72.519997,2304000,1175
2022-10-14,71.400002,71.720001,69.75,70.169998,70.169998,2518900,1176
2022-10-17,71.169998,71.480003,69.779999,70.129997,70.129997,3255400,1177
2022-10-18,69.360001,69.779999,67.849998,68.699997,68.699997,3291200,1178
2022-10-19,68.870003,70.57,68.550003,70.040001,70.040001,3094900,1179
2022-10-20,71.089996,71.879997,69.709999,70.18,70.18,2545800,1180
2022-10-21,70.150002,70.989998,69.459999,70.57,70.57,1564300,1181
2022-10-24,70.239998,71.18,69.800003,70.379997,70.379997,1722400,1182
2022-10-25,70.589996,71.449997,70.230003,70.610001,70.610001,1517400,1183
2022-10-26,71.360001,73.139999,71.349998,72.970001,72.970001,3435400,1184
2022-10-27,73.690002,74.089996,73.110001,73.620003,73.620003,1308800,1185
2022-10-28,72.709999,73.300003,72.029999,72.82,72.82,1511200,1186
2022-10-31,71.389999,72.639999,70.720001,71.529999,71.529999,3088100,1187
2022-11-01,73.800003,73.889999,72.660004,73.120003,73.120003,4586900,1188
2022-11-02,73.120003,74.879997,72.790001,74.080002,74.080002,2796300,1189
2022-11-03,73.050003,74.010002,72.860001,73.290001,73.290001,1482000,1190
2022-11-04,76.540001,76.940002,75.5,76.82,76.82,3679900,1191
2022-11-07,76.839996,77.720001,76.220001,76.559998,76.559998,2231400,1192
2022-11-08,76.269997,76.489998,74.080002,74.470001,74.470001,2539700,1193
2022-11-09,73.169998,73.199997,71.580002,71.669998,71.669998,2585500,1194
2022-11-10,71.660004,72.989998,71.190002,72.239998,72.239998,2020500,1195
2022-11-11,74.529999,75.150002,73.68,74.379997,74.379997,3191900,1196
2022-11-14,73.540001,74.620003,71.879997,71.910004,71.910004,2680700,1197
2022-11-15,72.120003,74.779999,71.599998,73.25,73.25,3318100,1198
2022-11-16,72.110001,72.470001,71.379997,72.040001,72.040001,3359600,1199
2022-11-17,71.150002,71.440002,69.519997,70.139999,70.139999,5000100,1200
2022-11-18,67.730003,69.120003,67.459999,69.029999,69.029999,8376000,1201
2022-11-21,66.669998,69.370003,65.370003,69.029999,69.029999,12862900,1202
2022-11-22,69.919998,70.760002,69.580002,69.980003,69.980003,3715000,1203
2022-11-23,67.839996,68.220001,66.860001,67.410004,67.410004,4693000,1204
2022-11-25,68.190002,68.489998,66.779999,66.959999,66.959999,1703600,1205
2022-11-28,65.160004,67.690002,65,66.879997,66.879997,7370900,1206
2022-11-29,68.510002,69.120003,67.190002,68.339996,68.339996,6290800,1207
2022-11-30,70.300003,70.440002,69.550003,70.230003,70.230003,3724000,1208
2022-12-01,71.639999,72.139999,70.300003,70.449997,70.449997,4571200,1209
2022-12-02,70.599998,71.139999,69.349998,69.839996,69.839996,3459200,1210
2022-12-05,71.559998,71.779999,67.25,67.720001,67.720001,5259100,1211
2022-12-06,66.970001,67.360001,64.519997,65.230003,65.230003,6746200,1212
2022-12-07,65.470001,65.889999,63.200001,63.650002,63.650002,5443900,1213
2022-12-08,64.610001,64.68,62.459999,62.709999,62.709999,8334600,1214
2022-12-09,63.07,63.75,61.810001,62.849998,62.849998,7184900,1215
2022-12-12,63.209999,64.629997,63.049999,64.410004,64.410004,4520100,1216
2022-12-13,65.160004,66.470001,65.139999,65.860001,65.860001,4496100,1217
2022-12-14,66.790001,67.669998,66.080002,67.360001,67.360001,7394100,1218
2022-12-15,66.900002,67.050003,65.68,66.150002,66.150002,4665300,1219
2022-12-16,64.349998,65.82,64.139999,64.900002,64.900002,4847100,1220
2022-12-19,65.769997,66.5,64.830002,66.07,66.07,3920700,1221
2022-12-20,65.830002,66.800003,64.82,66.220001,66.220001,2501300,1222
2022-12-21,67.610001,68.160004,67.410004,68.059998,68.059998,3292400,1223
2022-12-22,68.480003,68.589996,66.849998,67.699997,67.699997,2381800,1224
2022-12-23,68.940002,69.559998,68.870003,69.32,69.32,2928900,1225
2022-12-27,69.589996,70.540001,69.059998,69.529999,69.529999,3147900,1226
2022-12-28,69.18,69.220001,67.529999,68.580002,68.580002,2782800,1227
2022-12-29,67.550003,68.589996,67.370003,68.529999,68.529999,1972300,1228
2022-12-30,68.360001,70.269997,68.349998,70.110001,70.110001,3648200,1229
2023-01-03,68.639999,69.650002,67.120003,67.639999,67.639999,3339700,1230
2023-01-04,65.580002,65.580002,63.98,64.300003,64.300003,4215300,1231
2023-01-05,64.32,65.75,63.93,64.779999,64.779999,3555500,1232
2023-01-06,65.82,66.18,64.459999,64.830002,64.830002,2993000,1233
2023-01-09,66.489998,67.330002,65.449997,65.879997,65.879997,2941100,1234
2023-01-10,66.269997,66.68,65.220001,65.900002,65.900002,2000400,1235
2023-01-11,67.239998,68.220001,66.459999,68.050003,68.050003,3545100,1236
2023-01-12,69.120003,69.32,68.419998,68.610001,68.610001,2616300,1237
2023-01-13,69.300003,70.089996,68.919998,70.050003,70.050003,2502400,1238
2023-01-17,70.860001,71.139999,69.459999,70.860001,70.860001,3796500,1239
2023-01-18,71.589996,72.029999,69.349998,69.510002,69.510002,3172700,1240
2023-01-19,70.190002,71.139999,69.690002,70.589996,70.589996,2814900,1241
2023-01-20,70.860001,71.559998,69.970001,71.550003,71.550003,2435400,1242
2023-01-23,71.82,72.25,71.290001,71.5,71.5,1661100,1243
2023-01-24,71.589996,71.660004,69.879997,70.220001,70.220001,1653200,1244
2023-01-25,70.410004,71.089996,69.639999,70.510002,70.510002,1613200,1245
2023-01-26,71.650002,71.760002,70.269997,70.93,70.93,1481400,1246
2023-01-27,71.739998,71.779999,69.199997,69.5,69.5,3185000,1247
2023-01-30,68.68,69.870003,68.029999,68.099998,68.099998,2345800,1248
2023-01-31,67.860001,69.370003,67.669998,69.32,69.32,1391600,1249
2023-02-01,69.209999,69.410004,66.760002,67.360001,67.360001,3538500,1250
2023-02-02,66.989998,67.489998,65.900002,66.57,66.57,2561500,1251
2023-02-03,66.730003,68.389999,64.349998,64.400002,64.400002,4868100,1252
2023-02-06,65.07,65.529999,63.669998,65.5,65.5,2694200,1253
2023-02-07,65.830002,67.849998,65.82,67.760002,67.760002,3598100,1254
2023-02-08,68.400002,68.790001,67.610001,68.68,68.68,2052000,1255
2023-02-09,67.879997,68.5,67.120003,67.919998,67.919998,2430700,1256
2023-02-10,69.019997,69.900002,68.949997,69.870003,69.870003,2810300,1257
